Original,Decoded,correct_token_length,original_token_length,match_ratio
Design a function in Python that takes in a list and returns its reverse.,Design a function in Python that takes a list and returns its reverse in reverse.,7,15,0.4666666666666667
"Create a class in Python that models a contact with details such as singlename, lastname, email, address, and phone number.","Create a class in Python that takes a list of email addresses, including phone numbers, email addresses, and email addresses, and returns a new list with all the email addresses in it.",9,25,0.36
Implement a function in Python that takes as input an integer and prints out the Fibonacci sequence up to the entered value.,Implement a function in Python that takes an integer as input and returns the maximum value in the array.,8,23,0.34782608695652173
"Write code in Python to define a class to represent a linked list node. The class should have a data property, a pointer to the next node, and a 'add' method to append a node to the list.","Write a Python class to get the top n most frequent nodes in a list, but the list must be sorted in descending order. The class should have a nested nested list to store the nodes.",2,43,0.046511627906976744
Create a Python script to generate a n by n multiplication table.,Create a Python script to generate a n-th fibonacci number from a nested list.,7,13,0.5384615384615384
Create a web crawler in Python to automatically scrape data from a given web page.,Create a web page in Python to display a given data set. Item data set with a single parent,6,16,0.375
Write a code snippet in Python to print out the contents of a given dictionary.,Write a code snippet in Python to print the digits of a given number in descending order.,8,16,0.5
"This code defines an abstract class called Domain that represents an abstract domain. The class has various attributes and methods, including from_expr, to_expr, convert_from, convert, unify, poly_ring, and frac_field. To use this class, create a subclass and implement the abstract methods from_expr and to_expr. You can also use the convert method to convert","Using a recursive function, classify the following python code as a recursive function, and classify them as a recursive function, a recursive function, a recursive function, a recursive function, a recursive function, a recursive function, a recursive function, a recursive function, a recursive function, or a recursive function, recursive function, recursive function,",4,64,0.0625
"Given a set of data, develop a Python program to classify the data into two categories: low and high.","Given a set of data, classify the data into two categories based on their high level of complexity and a high level of data quality.",7,22,0.3181818181818182
Create an HTML page that displays a table containing a list of books with their ISBN and title.,Create a HTML page with a table with an index and a list of its contents.,3,19,0.15789473684210525
Edit the following Python program to accept a list of numbers as input and find the second largest number from the list.,Edit the following Python program to find the second largest number from a list of numbers and return the result.,6,23,0.2608695652173913
"Write a Python class that implements a binary search tree. The class should include methods to insert a node, delete a node, and traverse the tree.","Write a Python code to create a class called ""address"" with a given column. The column should have a header, a footer, and a column. The code should also handle cases where the column does not have a header.",4,30,0.13333333333333333
Create a Python program for sorting a list of numbers in increasing order.,Create a program in Python for sorting a list of numbers by a given number.,2,14,0.14285714285714285
Write a function to create a JSON object from a given Python list.,Write a function to create a function from a given list.,6,14,0.42857142857142855
"Create a Python script to generate a password that meets the following criteria: length of 8 characters, includes at least one uppercase, one lowercase and one numeric character.","Create a Python script to generate a random password of length 10 or less, including at least one uppercase letter, one lowercase letter, one number, and one special character. The password should be a string of at least 10 characters long and contain at least one uppercase letter.",8,32,0.25
Determine the performance of a given Python function by seeing how long it takes to run.,"Determine how long the given Python function takes to run a given set of functions. I have a long list of functions, but I want to run the functions without any problems.",1,17,0.058823529411764705
Write a Python program to filter a list of words by their length.,Write a Python program to remove all duplicates from a list of numbers.,6,14,0.42857142857142855
Create a Python program to parse a sentence and identify all named entities mentioned in the sentence.,Create a program in Python to detect and remove all the occurrences of a specific word or phrase in a sentence.,2,18,0.1111111111111111
Write a Python program that can detect the language of a given piece of text.,Write a Python program that can detect the length of a given text file.,11,16,0.6875
Write a blank Python program to convert celsius to fahrenheit.,Write a Python program to convert Fahrenheit to Celsius.,2,11,0.18181818181818182
Write a Python program to implement a simple HTTP server that can return the HTML page given below on a request.,"Write a Python program that can generate a list of all the words in a given HTML page. However, the program should also display a button that can be clicked to display a message.",4,22,0.18181818181818182
Generate a code to send an email using Python.,Generate an email address using Python to send a message.,1,10,0.1
Write a function in Python that takes an array of integers as an input and returns an array with only the distinct numbers from the input.,"Write a function in Python that takes an array of integers and returns an array with only the even numbers in the array. The function should have a time complexity of O(n), where n is the maximum number in the array.",11,27,0.4074074074074074
Design a data structure in Python that implements a Stack.,Design a data structure in Python that satisfies a shopping list.,8,11,0.7272727272727273
Create a unit test for an existing Python function. The function should take a single argument and return the square of the argument.,Create a function in Python for writing a test case. The function should take an argument and return the sum of all the even numbers. The function should also handle cases where the test case has a negative value.,7,25,0.28
Create a python program to reverse a string passed as input.,Create a python program to reverse a string containing only digits.,9,12,0.75
"Create a class in Python to represent a Person which contains attributes like name, age, height and address.","Create a class in Python to store a name, age, and gender, and display it in a class named name.",8,21,0.38095238095238093
Create a function in Python that takes a string as input and prints out a list of all the words containing at least five letters.,Create a function in Python that takes a list of strings and returns a new list with at least five words that start with the letter 'a'.,10,26,0.38461538461538464
Write a Python program for finding the longest subarray with a given sum.,Write a Python program for finding the sum of a given substring with a given length.,7,14,0.5
Write a Python class that will generate an output in JSON format from a provided input.,Write a function in Python that will generate a random password from an input text file.,3,17,0.17647058823529413
Write a Python program to calculate the hypotenuse of a right-angled triangle.,Write a Python program to calculate the factorial of a right-angled triangle.,12,13,0.9230769230769231
Generate random numbers between 1 and 2 using the random module in Python.,Generate a random number between 1 and 100 in Python using the given parameters.,1,14,0.07142857142857142
Can you make a function in Pyhton that takes in two strings and returns a new string with all the letters from the second string which are not in the first string?,Can you create a function in Java that takes two strings as arguments and returns the first string that is a new string in the same order but the second string must be in the same string and the third string must be a new string in the same order but with a comma separated by commas?,7,33,0.21212121212121213
Generate a Python function to validate a credit card billing address.,Generate a Python script to reverse a bank account.,5,12,0.4166666666666667
Create a RESTful web service in Python which can add and subtract two numbers and return the result.,Create a Python code that can handle two different inputs and return the result in a table format. The code should also handle multiple inputs and handle the error message.,4,19,0.21052631578947367
Design a Python script for merging two sorted lists.,Design a Python script for generating two sorted lists.,9,10,0.9
Create a Python program to loop through a given list and print each item on a new line.,Create a Python program to remove duplicates from a given list and print a new list on each line.,5,19,0.2631578947368421
Implement a Genetic Algorithm in Python to find the maximum possible fitness score given a set of parameters.,Implement a function in Python to find the maximum element in a given set of integers.,2,19,0.10526315789473684
Write a Robotic Process Automation (RPA) script in Python to read data from an Excel spreadsheet and insert into a database table.,Write a Python script to read an input data from a user and convert it to a table in ascending order. The user can enter their name and age in ascending order.,2,25,0.08
"Calculate the correlation between artists using the Last.fm dataset. Intermediate datasets will be saved in an HDF5 file and the final dataset will be saved in a database. The artist correlation matrix will be saved only for the single selected artist, used in the final step for the similarity comparison. Run the provided Python code to execute the calculation.",List the different types of data types that can be used in a Python script. The script should also handle the case when the data type is a binary tree. The script should also handle the case when the data type is a binary tree. The script should also handle the case when the data type is a binary tree.,2,64,0.03125
Create a Python dictionary structure that stores a warning message for each item in the following list.,Create a Python function that counts the number of words in a given list for each word.,4,18,0.2222222222222222
Create a python program to find the maximum value of an array using divide and conquer technique.,Create a python program to find the maximum value from an array of integers and print it using a new array.,12,18,0.6666666666666666
"Develop an algorithm for calculating the sum of two numbers, in Python.","Develop an algorithm in Python for calculating the sum of two numbers, minus two.",3,14,0.21428571428571427
Design a function to tell if a number is even or odd using Python.,Write a function to check if a number is even or odd using Python.,13,15,0.8666666666666667
Compose a Python Code to swap two numbers without using a temporary variable.,Compose a Python function to swap two numbers without using a built-in loop.,11,14,0.7857142857142857
Construct a recursive Python program that computes the factorial of an integer.,Construct a Python program that calculates the factorial of an integer n.,3,13,0.23076923076923078
Write a Python program to differentiate the following equation: y = 5*x2 + 3*x + 1,"Write a Python program to solve the following equation: ""2x + 1 = 5""",9,21,0.42857142857142855
Develop a basic cloud-based application using Google App Engine.,Develop a cloud-based cloud-based cloud-based application.,3,10,0.3
Create a Python function for computing the Fibonacci sequence up to the nth number.,Create a Python function to calculate the Fibonacci sequence up to the nth number.,13,15,0.8666666666666667
Write a Python program that takes a list of numbers and creates a new list of even numbers only.,Write a Python program that takes a list of numbers and returns a new list containing only even numbers.,15,20,0.75
"In Python, debug the following program and explain what was the issue?","In Python, what was the purpose of the following program, and how did it work?",3,14,0.21428571428571427
Suggest a method to improve the efficiency of the following Python program.,Suggest a Python program to calculate the average of the following list of numbers.,2,13,0.15384615384615385
Can you create a program in Python which reverses a number?,Can you create a program in Python that creates a number?,10,12,0.8333333333333334
Create a function in Python that takes two numbers as arguments and returns their average.,Create a function in Python that takes two numbers as arguments and returns their sum.,15,16,0.9375
"In Python, create a method to generate a random string.","Using Python, create a function to create a random string.",9,12,0.75
Design an algorithm in Python to simulate a game of rock paper scissors.,Design an algorithm in Python to sort a list of numbers in ascending order.,8,14,0.5714285714285714
Generate a Python script for a query to fetch data from a given MySQL table.,Generate a Python script to extract data from a given table from a table.,4,16,0.25
Create a Python script to send an email.,Create a Python script to send an email.,9,9,1.0
Create an algorithm in Python to make a prediction given a list of features.,Create a list of features to make an algorithm in Python.,3,15,0.2
Rewrite the code from this Python2 code to be compatible with Python3 code.,Rewrite the code to be more Python 5 compatible with Python 5.,3,14,0.21428571428571427
Create a class in Python that represents a vector in a 3-dimensional space.,Create a class in Python for a space in which a number is a composite of two numbers.,6,14,0.42857142857142855
"Using Python, create a program to filter out all non-prime numbers from a list.","Using Python, create a program to create a list of all possible combinations of a number from 0 to 100.",7,16,0.4375
Create a python program to calculate the compound interest for a given principal amount and a given interest rate.,Create a python program to calculate the total cost for a given item given a total cost and a given percentage.,10,20,0.5
Write a Python script to generate all possible permutations of a set of input strings.,Write a Python program to generate a list of all possible permutations of a given string.,6,16,0.375
Generate a python code that adds a delimiter string between every list item.,Generate a python code that takes a list of random characters and returns the last element in the list. no input>,6,14,0.42857142857142855
Optimize a given Python script by running in parallel.,Create a script in Python for printing a given string in reverse order.,1,10,0.1
Create a Python function that converts an integer into a binary representation as a string.,"Create a Python function that converts a string into a binary string, which converts the string into a decimal.",9,16,0.5625
Write an example of a class definition in Python.,Write an example of a class in Python.,6,10,0.6
Generate a Python function that takes in a list of numbers and returns the greatest common divisor (GCD) of the list elements.,"Generate a function in Python that takes a list of numbers and returns a list of the elements. The function should also remove duplicate elements from the list and return a list of the elements in descending order. (a) list = [1, 2, 3]",8,25,0.32
Design a Python program to find out the number of unique keywords used in documents.,Design a Python program to find the number of unique elements used to create a list of numbers in Python.,6,16,0.375
Design and implement an API in Python for an online store application.,Write an online course on Python and design an interface for an online course.,1,13,0.07692307692307693
"Create a Python program that will generate random passwords consisting of any combination of uppercase, lowercase letters, and numbers.","Create a Python program that will generate a random number of letters, numbers, and special characters of length n, but will also ignore any numbers that are divisible by both 8 and 9.",8,22,0.36363636363636365
Generate the Python code for a pipelie of KMeans and GaussianMixture clustering models.,Generate a Python script for reversing a string and reversing the reversal. The script will also remove all duplicates and reversals of the string and replace them with corresponding reversals. The string will contain a reversal of the reversal of the string.,3,14,0.21428571428571427
Build a Naive Bayes classifier in Python.,Build a class in Python in JSON. json>,4,8,0.5
"The given code is a Python script that contains functions to deregister HiveServer2 in preparation for an upgrade and to complete an upgrade. To use these functions, import the necessary modules and call the functions with the required parameters. The pre_upgrade_deregister() function runs the ""hive --service hiveserver2 --deregister version>"" command to de-provision the server in preparation for an upgrade. The post_upgrade_deregister() function runs the same command to complete the upgrade. Both functions obtain the Kerberos ticket if security is enabled.","How to write a SQL query to retrieve the data from the ""My Account"" table, but the ""My Account"" table does not contain any columns that contain a specific column. The ""My Account"" table should have a column named ""username"" with a column named ""username"". The query should also include the ""username"" column, ""username"", ""age"", ""age"", ""salary"", and ""age"".",0,95,0.0
Design a neural network in Python to identify the characters in a given alphanumeric string.,Design a function in Python to detect a given string in a Python data structure.,5,16,0.3125
Generate Python code to implement a binary search algorithm.,Generate Python code to filter a binary search algorithm.,9,10,0.9
Generate the following sequence using a while loop in Python.,Generate a while loop in Python using the following method. while in a while loop,2,11,0.18181818181818182
"Write a Python code snippet that creates a dictionary with keys 1,2,3 and string ""One"",""Two"" and ""Three"" as the corresponding values","Write a Python code snippet that takes a string as a parameter and returns a new string with the elements as a string. string = ""Hello World!"";  ""Hello World!""; ",8,29,0.27586206896551724
Refactor the following code to be more pythonic,Rewrite the following python code to be more formal and clearer.,2,8,0.25
Create a simple game using Python and Pygame.,Create a simple game using Python and tagline.,8,9,0.8888888888888888
Generate a program using Python to calculate the factorial of a positive number.,Generate a program to calculate the factorial of a number using Python.,3,14,0.21428571428571427
Write a Python program to complete the implementing of a searching algorithm.,Write a Python program to calculate the factorial of a number using a recursive approach.,8,13,0.6153846153846154
Write a Python script to extract data from a web page using Regular Expressions (RegEx).,Write a Python script to extract data from a web page using a static web page (via a MySQL database).,12,18,0.6666666666666666
"Create a command-line tool for voting on git commands. The tool should have the following sub-commands: ""vote"", ""list"", ""tally"", and ""elect"". The ""vote"" sub-command should allow a user to vote for a specific commit. The ""list"" sub-command should list all votes. The ""tally"" sub-command should tally all votes. The ""elect"" sub-command should elect a commit based on the number of votes. The tool should be implemented using Python and the Git command-line tool","Ignoring the topic of the discussion should be ""How to make a grilled cheese sandwich."". ""Is it possible to make a sandwich without using meat?"", ""Is it possible to make a sandwich without meat?"", ""Is it possible to make a sandwich without meat?""",1,99,0.010101010101010102
Write a Python function to calculate the product of elements in a list.,Write a function in Python to calculate the product of a list of numbers.,2,14,0.14285714285714285
Design an interface for a Python program that parses HTML documents.,Design a Python program that allows users for an interactive menu.,2,12,0.16666666666666666
Convert a given code snippet from Swift to Python.,Convert a given code snippet to a Python function.,6,10,0.6
Create a Python script to optimize search engine queries.,Create a Python script to generate random passwords.,5,10,0.5
Compile a function to calculate the difference of two date objects in Python.,Compute the sum of two numbers in Python to calculate a new function.,1,14,0.07142857142857142
Design an algorithm in Python that takes in a list of numbers and prints out the first and last element in the list.,Create a program in Python that takes an array of numbers and returns the first and last element in the list.,4,24,0.16666666666666666
Design a Python class to store customer purchase histories.,Calculate customer satisfaction to set a customer service goal.,2,10,0.2
Create a python script that can find the longest common substring between two strings.,Create a python script that can find the longest common substring between two strings.,15,15,1.0
Design a neural network model in Python for text classification.,Design a neural network model for classification in text recognition.,7,11,0.6363636363636364
Create a function in Python to perform a binary search on a sorted array.,Create a function in Python to check if a word exists in a dictionary.,7,15,0.4666666666666667
Construct a Python function to insert a node at the head of a given linked list.,Construct a Python function to get the sum of a given list from a given sorted list.,5,17,0.29411764705882354
Write a Python program to find the minimum number of coins that sum up to a given amount.,Write a Python program to find out the sum of all numbers from a given number to a given number. Write down the number of ways to calculate this sum.,7,19,0.3684210526315789
Create a program in Python for performing a linear search on a given list.,Create a program in Python that calculates the factorial of a given list in a list.,5,15,0.3333333333333333
Create an algorithm to replace all the vowels in a string with the character '$'.,Create an algorithm to count the number of vowels in a string and return the word 'a' in the string.,5,18,0.2777777777777778
Write a Python program to calculate the sum of two numbers (input in separate lines) and print it.,Write a Python program to calculate the sum of two numbers and add them together in order. (hint: you may use a loop),11,21,0.5238095238095238
"Using the given data, create a class in Python and add some methods to the class.","Using the given class, create a class in Python to create a class with the class name and some data.",11,18,0.6111111111111112
Can you convert a given HTML page into PDF using Python?,Can you convert a given Python string into a single binary string using Python?,6,12,0.5
Generate a password strength checker in Python that follows the NIST guidelines.,Generate a Python function that checks if the password contains any lowercase letters.,2,13,0.15384615384615385
Create two functions in Python to capitalize and uncapitalize each character of a string.,Create a function in Python to count two characters and return their length in terms of length.,4,15,0.26666666666666666
Generate a script in Python that can make a given webpage mobile-friendly.,"Generate a script in Python that can make a given recipe more interesting. ""Tomatoes are a great substitute for cheese.""",10,13,0.7692307692307693
Write a function to implement Bubble Sort in Python.,Write a function in Python to convert Celsius to Fahrenheit.,3,10,0.3
"Write a Python program to filter a list of strings so that strings containingthe substring ""bad"" are removed.","Write a Python program that takes a list of strings and returns a new list containing only strings that contain the word ""cat"".",8,21,0.38095238095238093
Write a python program to add two matrices.,Write a python program that adds two digits to a tuple.,5,9,0.5555555555555556
"Given a multi-dimensional array, write a python code snippet to find the sum of its elements.","Given a python code snippet, find the sum of its elements in a sorted array.",2,18,0.1111111111111111
"Given the following Python code, determine how many lines of code are in the code.","Given the following Python code, find all the prime numbers in the list. You are given a list of numbers.",6,17,0.35294117647058826
"Create a program in Python that takes an integer n as input and prints out n lines of ""Hello World!""",Create a program in Python that takes an integer n and returns a new array containing all prime numbers between 0 and 100 (inclusive).,10,23,0.43478260869565216
Write a code to define a class object in Python.,Write a class in Python to classify a class object.,3,11,0.2727272727272727
"Develop a Python program to remove all characters from an input string that are not a-z, A-Z, 0-9, or white space.","Develop a Python program to print out all possible colors for a whiteboard. The program should also remove all whiteboard colors from a list. For example, if the input is ""A, B, C, D, E, F, G, Y, Z"", the output should be ""A, B, C, D, E""",5,25,0.2
Create a Python application for running a text-based adventure game. The application should support user input and provide a textual feedback for each action.,Create a test case for a machine learning algorithm for a text-based learning system. The algorithm should use a for loop and should return true if the input text contains a number. The algorithm should also handle false numbers and false false otherwise.,4,26,0.15384615384615385
Create a Python program prompt the user for two numbers and compute the product of these two numbers using recursive and non-recursive algorithms.,Create a Python program to combine two numbers and print the product of the two numbers using a recursive function. The program should also handle cases where the number is divisible by both 3 and 5 and use a recursive function to solve the problem.,4,24,0.16666666666666666
"Construct a SQL query to find all the authors whose book titles contain ""python"" in a given database.","Construct a SQL query to find all books published in the ""Library"" category based on the author's name.",7,21,0.3333333333333333
Build a function in Python to test whether a string is a palindrome.,Write a function in Python to check whether a string is a palindrome or not.,11,14,0.7857142857142857
Write a python program to search through a list of integers and find the smallest number.,Write a python program to find the largest number from a list of integers and sort it based on a recursive approach.,5,17,0.29411764705882354
Create a Python function that takes two strings as input and returns the total of the lengths of the two strings.,"Create a Python function that takes two strings as input and returns the length of the two strings. The function should have a time complexity of O(n), where n is the length of the string.",15,22,0.6818181818181818
Write a Python program to create a Tic Tac Toe game.,Write a Python program to create a game.,7,12,0.5833333333333334
Write a Python program to remove all duplicate items from a list.,Write a Python program to remove all duplicates from a list and remove them from a list.,7,13,0.5384615384615384
"Given a string as an argument, write a Python function to find the longest palindrome in the string.","Given a string, write a function to find the length of the longest word in the string.",3,20,0.15
Optimize a given Python code to find all prime numbers up to a given limit.,Generate a Python code to find all prime numbers up to a given limit in Python.,1,16,0.0625
Write a Python code to find the second most frequent value in the given array.,Write Python code to find the most valuable value in the given list. Find the most valuable value in a given list.,1,16,0.0625
Optimize the following python code array to get the maximum value from it in one pass.,Find the value of the following code in JavaScript and print it out if it is able to get from the following array to the end.,1,17,0.058823529411764705
Write a python program to print the least common multiple of two integers,Write a python program to check if two integers are the same or not.,5,13,0.38461538461538464
Create a Python program to edit a string and remove the vowels from it.,Create a Python program to remove the last element from a string and return a new string with the modified string.,5,15,0.3333333333333333
Create a Python class for a rectangle with properties for the length and width and methods for finding the area and perimeter.,Create a Python class for a rectangle with dimensions and height and provide the function for finding the area and height.,8,23,0.34782608695652173
Optimize a given code in Python to run faster.,Run a code in Python to run a given code. Run Run Run Run,1,10,0.1
Convert the given JSON object to a Python list.,Convert the given Python function to a JSON object.,6,10,0.6
Train a linear regression model using Python to predict the prices of houses.,Create a model to predict the volatility of a cryptocurrency using the Ethereum blockchain.,1,14,0.07142857142857142
Write a Python program to perform sentiment analysis using a pre-trained model.,Write a Python program to perform a pre-order using a pre-order-based method.,9,13,0.6923076923076923
Design a function in Python that takes two lists as input and returns the elements in common.,Design a function in Python that takes two parameters and returns the maximum and minimum values in a list.,8,18,0.4444444444444444
Write a short Python script to compute the average temperature of a given set of temperatures.,Write a short script in Python to generate a list of the average length of a given set of numbers.,5,17,0.29411764705882354
"This code is a Python script that renders a stereo scene using OpenGL. To use it, follow these steps: 1. Install Python and OpenGL. 2. Run the script in a Python environment. 3. Wait for the scene to render in a new window. 4. Use the arrow keys to move the objects in the scene. 5. Press the ESC key to quit the program.",Use the following highlights to write an article: A new software update has been released. The update includes a new version of the operating system. The update includes a new version of the operating system. The update includes a new version of the operating system. The update also includes a new version of the operating system. Users can also download the update in a downloadable file.,1,77,0.012987012987012988
Update the existing code in the following Python program to generate a list of prime numbers in a given range.,Write a program in Python to calculate the average of a given list of numbers in Python.,2,21,0.09523809523809523
"Create a class in Python that describes a student. This class should have public attributes for their name, age, grade level and major.","Create a class in Python for a student who has written a class. for example, if the student has written a class for class A, then they should have class B, class C, and class D. The class should have class A, class C, and class D. The class should have class A and class D. Question: What do you think of this class?",5,27,0.18518518518518517
Write a Python program to compute the readability score of a given text.,Write a Python program to read the given text of a book and print its title.,8,14,0.5714285714285714
"This code checks if files changed in git match the.clang-format specification. To use it, run the cli() function with the following arguments: - --file-extensions: a comma-separated list of file extensions to check (default is.cpp,.h,.cxx,.hxx,.hpp,.cc,.ipp) - --exclude: a list of files or directories to exclude from the check - ","Using the following list of indices, what is the probability of a recursion in the x-ray spectrum? - (x,y) - (x,y) - (x,y) - (x,y) - (x,y) - (x,y) - (x,y) - (x,y) - (x,y) - (x,y) - (x,y",4,71,0.056338028169014086
Write a function in Python to generate random numbers within a desired range.,Write a function in Python to generate a random number within a given range.,7,14,0.5
Can you produce a program that demonstrates the basics of how to use object oriented programming in Python?,Can you write a Python program that demonstrates how to use a float in the Python library? Can you provide an example of how to use a floating-point approach?,3,19,0.15789473684210525
Create an algorithm in Python to calculate the maximum sum of a sub-array of an int array.,Create a program in Python to calculate the sum of all even numbers in an array.,7,18,0.3888888888888889
Create a Python program that produces the output shown in this example.,Create a Python program that finds the largest number in a list. give it the output.,8,13,0.6153846153846154
How can you create a Python function that prints the number of characters in a string?,How can you create a function in Python that takes a string and returns the number of characters in the string?,5,17,0.29411764705882354
Create a Python program to generate and print out a calendar for a given month.,Create a program in Python to generate a program to print out a given number.,5,16,0.3125
Write a Python program to print a given number in words,Write a program in Python to reverse a given number in a given list,2,11,0.18181818181818182
"Given a list of words, write a Python program to group the anagrams (words which have the same letters in a different order) together.","Given a list of words, write a Python program to find all the words in the list that have a similar meaning to the word 'cat'.",11,28,0.39285714285714285
Write an efficient algorithm to optimize the given code in Python.,Write Python code to calculate the average value in an given dataset.,1,12,0.08333333333333333
Generate a Python code snippet to rearrange an array of integers into an alternate order of even and odd elements.,"Generate a code snippet to sort an array of integers into descending order, and sort them into an array of their sum.",2,21,0.09523809523809523
"Create a class in Python named ""Employee"" with 3 instance variables ""name"", ""salary"", and ""age"".","Create a class in Python that takes a list of values and returns true if the values are in the list. ""name"": ""John"", ""age"": 30, ""city"": ""New York""  ",7,26,0.2692307692307692
Convert the given algorithm written in pseudo code to Python.,Convert the given Python code to its equivalent in Python.,5,11,0.45454545454545453
Build a classifier model in Python to classify text into two categories.,Build a classifier in Python to classify text into two categories.,3,13,0.23076923076923078
Edit this code snippet in Python to remove any errors and improve readability.,Edit this code snippet to improve clarity and readability in any language.,4,14,0.2857142857142857
Generate a function which implements a backwards for loop in Python.,Generate a function in Python that reverses a list of integers.,4,12,0.3333333333333333
Create a python program to carry out the following tasks:,Create a python program to print out the following result:,9,11,0.8181818181818182
Write a Python script to simulate a coin toss experiment.,Write a Python script to convert a string to a hexadecimal representation.,6,11,0.5454545454545454
Create a python class that implements a stack.,Create a class apex that implements a recursive class.,5,9,0.5555555555555556
Write a python function to parse a list of strings and extract the date that appears at the end of the strings?,Write a python function that takes a list of strings and returns the length of the longest string if the list contains a nested list and the length of the length of the longest string is a substring of the length of the longest string.,10,23,0.43478260869565216
"Design a class in Python for storing employee information. The employee information should include name, age, salary and department.","Design a class in Python for a user profile. The user should include information about name, age, and email address.",9,23,0.391304347826087
Create a Flask API endpoint in Python that accepts an array of numbers and returns the average of the numbers,Create a function in Python that takes an array of numbers and returns the sum of all the even numbers in the array n and n,3,20,0.15
Design a Python program to convert all the lowercase letters to their corresponding uppercase letters in a given string.,Create a Python program to convert a given string to all uppercase letters in the alphabet.,5,20,0.25
Construct a Python script to find the average of three numbers.,Construct a Python script to find the largest number from three numbers.,7,12,0.5833333333333334
Write an algorithm in Python that calculates the maximum subarray of a given array.,Write an algorithm in Python that calculates the maximum value of a given list of integers.,12,15,0.8
Create a list of ten random numbers in Python.,Create a list of numbers in a Python program.,5,10,0.5
Generate a Python program to implement the following feature: Search a phrase in a given string.,Generate a Python program to reverse the order of a given string in a given list.,6,18,0.3333333333333333
Develop an algorithm in Python to sort an array of integers using the Merge Sort algorithm,Develop an algorithm to sort an array of integers in ascending order using the ascending and descending order of integers,3,16,0.1875
Create a version of the game 'Tic-tac-toe' using Python.,Create a game using the game 'tea' by using 'tea'.,5,11,0.45454545454545453
Create a Flask Python service that serves an array of strings as JSON using a GET request.,Create an example of a slang code that uses a comma-separated string as an argument.,1,18,0.05555555555555555
"Create a web api in Python, using Flask, that takes a search string and returns a collection of books that match that search.","Create a function in Python that takes a list of strings and returns a new list with all strings in reverse order. If you are using a Python function, you should return a new list with all strings in reverse order.",2,26,0.07692307692307693
Generate a program in Python for sorting the elements of an array in descending order.,Generate a program in Python for sorting an array of numbers in descending order.,8,16,0.5
Normalize the following text using Python.,Transform the following text using Python.,6,7,0.8571428571428571
Write a service in Python that can be used to find the closest point to an input in a given set of coordinates.,Write a Python script to find the minimum value in an array of words that can be used to describe a given object in a specific way.,2,24,0.08333333333333333
Develop a Python program to calculate the area of a triangle using the side lengths.,Develop a Python program to calculate the area of a triangle using the square root of a number.,13,16,0.8125
Write a Python script that takes a given string and finds the longest palindromic substring in it.,Write a script in Python that finds the longest substring that contains a given string and a substring that ends in the given string.,2,18,0.1111111111111111
Write a function in Python to generate n numbers of Fibonacci series.,Write a function in Python to generate a Fibonacci sequence of lengths.,8,13,0.6153846153846154
Write a valid python statement to convert a dict to a list,Write a python function to convert a python statement to a json statement,4,12,0.3333333333333333
Create a python script to calculate the moving average of the given data,Create a python function to calculate the average of the given data set,6,13,0.46153846153846156
Implement a Python program to check if a number is divisible by another number.,Implement a Python program to check if a number is a prime number or not.,10,15,0.6666666666666666
Write a python code to identify outliers in data using Standard Deviation methods.,Write a code to identify if a data structure is inherently inefficient using python.,2,14,0.14285714285714285
Create a neural network in Python which can classify a given set of food posters as either Italian or Mexican.,Create a class in Python that can classify a given dataset as either a food item or a service item. This dataset contains data about human activities and their respective roles.,3,21,0.14285714285714285
"Write a Python function to take a text string as an input, and generate a table of the frequencies of each letter in the string.",Write a Python function to take a string as an argument and write a function to take in a string and print the number of words in each word.,7,27,0.25925925925925924
Generate a Python program to filter a list of strings to only return words that have 7 or more characters.,Generate a Python program to add a list of numbers to a list of numbers that have only one number. Your program should have a time complexity of O(n) and should not use any built-in Python functions or libraries.,10,21,0.47619047619047616
Write a for loop in Python to print out the squared value of the numbers from 0 to 10.,Write a python function to print out the sum of all the even numbers in the range of 0 to 100 in Python.,2,20,0.1
Convert a given python data structure into a json string using json package,Convert a given string into a comma-separated string using a recursive function.,3,13,0.23076923076923078
"Develop a Twitter bot in Python. The bot should search for a given hashtag, like the posts it finds, and follow their authors.","Develop a Python script for a chatbot. The chatbot should ask for your name, email address, and phone number. The chatbot should also ask for your email address, phone number, and email address.",3,27,0.1111111111111111
Write a Python program to parse a JSON object. The program should take as input a JSON object and print the parsed values.,Write a Python program to make a python program. The program should have a time complexity of O(n) and a space complexity of O(1).,10,25,0.4
Create a Python script to help streamline the process of scraping data from a web page.,Create a Python script to extract data from a web page using the default data structure.,6,17,0.35294117647058826
Write a python class to represent a Person. The Person class will have name and age properties as well as a method that prints the name and age.,Write a class name that will take a name as a parameter and return true if the name is a valid name and false otherwise. The class name should have a class name of 'name' and a class name should have a class name of 'name'. The class name should also have a class name of 'name' and a class name should return true if the name is a valid name.,2,30,0.06666666666666667
Make an algorithm in Python for printing the maximum frequency of an element in an array.,Make an algorithm in Python to find the maximum element in an array of numbers.,8,17,0.47058823529411764
Design an algorithm in Python that checks whether a given number is a perfect square.,Design an algorithm in Python that checks whether a given number is a prime number.,14,16,0.875
Write a Python program which prints all perfect numbers between 1 and a given number N (inclusive).,Write a Python program that takes in a number as input and returns a list of all even numbers between 1 and a given number (inclusive). number = 10,5,20,0.25
"To start pyHegel, import the module and call the function start_pyHegel(). If starting on Windows with the Console program, call start_console() instead.","If the first line of the program fails, try to start a new program and run the program again. Otherwise, just print the ""Hello World!"" command.",1,30,0.03333333333333333
