Original,Decoded,correct_token_length,original_token_length,match_ratio
"jacques decrion -lrb- born 18 november 1961 -rrb- is a french former professional racing cyclist. he rode in one edition of the tour de france, two editions of the giro d'italia and three editions of the vuelta a espaa.","a spokesman for the u.s.-led coalition of the three u.s.-led coalitions in iraq and iraq said thursday that the two countries had agreed to a joint peace agreement, and that the two countries had agreed to a joint peace agreement. Can you generate a short summary of the above paragraph?",1,42,0.023809523809523808
"ian gompertz -lrb- born 1975 -rrb- is a former english cricketer. gompertz was a right-handed batsman who bowled right-arm medium pace. he was born at royal melbourne hospital melbourne, victoria, australia and educated at blundell's school. gompertz made his debut for devon in the 1993 minor counties championship against wales minor counties. from 1993 to 2000, he represented the county in 16","a u.s. spokesman for afghanistan's senate minority leader, a u.s.-backed senate panel on thursday urged the united states to reopen its iraqi-led embassy in iraq, saying it would not be allowed to reopen its embassy in the country. Can you generate a short summary of the above paragraph?",2,70,0.02857142857142857
"norman m. scott was a canadian figure skater who competed in both single skating and pair skating. his pairs partner was jeanne chevalier. as a single skater, he is the 1914 and 1920 canadian champion. he and chevalier won the 1914 canadian pairs title. scott was part of the four teams that won the silver medal in the canadian fours championships in 1913. scott also competed in the united states and won the first united states figure skating championships in both singles","a u.s. military spokesman said thursday that a u.s. military spokesman said he had been preparing to meet with the u.s. military in a bid to prevent the u.s. from launching missiles against the united states, and that the two countries are preparing to launch missiles. Can you generate a short summary of the above paragraph?",0,87,0.0
"richard jackman -lrb- born june 28, 1978 in toronto, ontario -rrb- is a canadian professional ice hockey defenceman currently playing for the braehead clan of the elite ice hockey league in the uk. jackman was born in toronto, ontario, but grew up in brampton, ontario.","a chinese, chinese and korean man was arrested in a chinese court on thursday for allegedly stealing a koala, a koala and a koala from a koala farm in the northern korean province of koala, police said. In a nutshell,",0,52,0.0
"malcolmx -lrb- ; may19, 1925february21, 1965 -rrb-, born malcolm little and also known as el-hajj malik el-shabazz -lrb- -rrb-, was an american muslim minister and a human rights activist. to his admirers he was a courageous advocate for the rights of blacks, a man who indicted white america in the harshest terms for its crimes against black","a syrian army spokesman said thursday that a syrian army spokesman said he was'very concerned' with the upcoming u.s.-led invasion of iraq and a syrian army in the northern iraqi city of syria, but said it was not ready to be involved in any further attacks. TL;DR:",1,63,0.015873015873015872
"garland mosley -lrb- born september 1, 1977 in norfolk, united states -rrb-, commonly known by his stage name sebastian, is an american rapper and songwriter. he is the younger brother of fellow rapper timbaland.","san antonio, president of the united states, was sworn in as president of iraq on thursday, and his wife, elvis presley, was elected president of the united states. In a nutshell,",1,40,0.025
"andrey popoviç -lrb-,, ; born 4 march 1992 in chop, ukraine -rrb- is an azerbaijani football goalkeeper of hungarian ethnicity playing currently for gabala.","a chinese tv show, a chinese tv show, a chinese tv show, a chinese tv show, and an american television show, a chinese tv show, will be broadcast on tv in chinese television channels on friday, and will feature the chinese tv show, chinese television and chinese television channels, the chinese news channel, is also shown the",1,28,0.03571428571428571
"john lawrence goheen -lrb- december 10, 1883 -- february 3, 1948 -rrb- was an american missionary, educator and administrator, agriculturist, social worker, and writer who spent most of his career working in india. he made a major contribution to literacy through the bombay literacy campaign of 1939. he established adult education associations in various parts in india with a slogan  every home a literate home ''. he promoted","a u.s. embassy in san francisco, a u.s. embassy in afghanistan, said thursday that it had been relocating to a different country after a major earthquake hit the country's largest city, killing at least ## people and wounding over a number of others, including a spokesman for the embassy. In a nutshell,",1,76,0.013157894736842105
"julio terrazas sandoval -lrb- born march 7, 1936 -rrb- is a cardinal priest and archbishop emeritus of the roman catholic archdiocese of santa cruz de la sierra in the roman catholic church. born in vallegrande, bolivia, terrazas sandoval was ordained a priest in 1962. he earned a degree in social ministry in france. in bolivia, he","a spokesman for the u.s.-led coalition in iraq on thursday urged iraqi authorities to reopen the border with iraq, saying iraqi troops'spokesman, a spokesman for the iraqi government, a spokesman for the iraqi government, iraqi foreign ministry, iraqi foreign troops, iraqi army, i",1,62,0.016129032258064516
"sandy beveridge -lrb- born december 9, 1981 -rrb- is a former professional canadian football defensive back who played eight seasons on special teams and as a defensive back for the hamilton tiger-cats of the canadian football league. he was signed by the tiger-cats as an undrafted free agent in 2003. beveridge announced his retirement on july 26, 2010 after he had accepted a firefighter position with the hamilton fire department. be","- The narrator screamed as he walked down the street, screaming and screaming. - The crowd gathered around him, shivering and cheering as he walked down the street. We are looking for an effect",1,75,0.013333333333333334
"chris larsen is an american business executive and angel investor best known for co-founding several silicon valley technology startups, including one based on peer to peer lending. in 1996 he co-founded the online mortgage lender e-loan, and during his tenure as ceo e-loan became the first company to freely provide consumers'fico credit scores. by 2000 e-loan's market value was estimated at $ 1 billion, and larsen left the company when it was sold to banco popular in","a u.s. spokesman for a u.s. company said wednesday that it had been negotiating with a u.s. company to negotiate with a u.s. company that had been negotiating with a major oil producer to cut costs and increase profits, but said it would not be able to provide any further details on the deal. In a nutshell,",0,83,0.0
"james anton blyth -lrb- born 2 february 1955 -rrb-, generally known as jim blyth, is a scottish football goalkeeper and coach. he played for preston north end, coventry city, hereford united, birmingham city and nuneaton borough. blyth also represented scotland twice and was selected for their 1978 fifa world cup squad. he has since worked for coventry city ","a u.s. military spokesman said thursday that he was'very happy' with the u.s. military's decision to impose sanctions on iraq after the country's military seized control of the iraqi capital, despite a sluggish economy and political instability. TL;DR:",1,66,0.015151515151515152
"kim jones -lrb- born may 2, 1958 -rrb- is a retired american marathoner and road runner. author of the autobiography, dandelion growing wild.","a chinese tiger is a tiger, a tiger-like creature that lives in the southeastern part of the sahara desert. TL;DR:",1,27,0.037037037037037035
boris sarkisovich kevorkov -lrb- -rrb- -lrb- 1932 -- 1998 -rrb- was the secretary of the nagorno-karabakh autonomous oblast from 1973 until his dismissal in february 1988.,- egyptian president vladimir putin -lrb- egyptian president vladimir putin -rrb- was sworn in as president of the egyptian parliament on thursday. TL;DR:,1,27,0.037037037037037035
"taras filenko is a fulbright award-winning musician of 1998. he was born in kiev, ukraine to a musical family. he achieved his phd in ethnomusicology at the university of pittsburgh in pittsburgh, pennsylvania.","a british actor, who was convicted of rape in a syria hospital in june, was sentenced to life in prison for rape and aggravated assault. Can you generate a short summary of the above paragraph?",1,37,0.02702702702702703
"johnny castle -lrb- born january 31, 1980 -rrb- is an american pornographic actor.","- birth date is june 21, 1981 - birth place is san francisco, california - nationality is american - birth place is san francisco, california - birth place is san francisco, california - birth place is san francisco, california - birth place is san francisco, california - birth place is san francisco - national",1,15,0.06666666666666667
"rainer maria is a three piece emo band from madison, wisconsin, later residing in brooklyn, new york, originally active from 1995 to 2006. named after the german-language poet rainer maria rilke, caithlin de marrais, kyle fischer and william kuehn formed the band in late summer of 1995. they released five full length albums, a live dvd, numerous live recordings, and eps. in its","Is this a piece of news regarding world politics, sports, business, or science and technology?                                                     ",0,73,0.0
"hailing from reykjavk, iceland and founded in 1999, apparat organ quartet is a band that originally included the musicians hörur bragason, msikvatur, lfur eldjárn and jóhann jóhannsson. they were soon joined by drummer orvaldur gröndal, replaced in 2001 by arnar geir marsson, drummer of the icelandic rock band ham ","a chinese spokesman for the chinese telecommunications ministry said thursday that chinese telecommunications minister sam kobayashi, who was a spokesman for the chinese telecommunications ministry,'s chinese telecommunications ministry,'s chinese telecommunications ministry,'s chinese telecommunications ministry,'s chinese chinese telecommunications ministry, chi",0,56,0.0
"hallie erminie rives -lrb- may 2, 1874 -- august 16, 1956 -rrb- was a best-selling popular novelist and wife of the american diplomat post wheeler. she was born in kentucky, the daughter of stephen turner rives and mary ragsdale. her father was from a prominent virginia family. she was a distant cousin of the novelist and poet amélie rives troubetzkoy. an author '","a woman, a woman, a sailor and a sailor, a woman and a man, a woman and a man, a woman and a man, a woman and a man, a woman and a man, a woman and a man, a woman and a man, a woman and a man, a woman and a man, a woman and man, a woman and man, the woman and the man, the woman, the woman, the woman, the woman,",3,70,0.04285714285714286
"warm dust were a british progressive jazz rock band of the early 1970s. although a relatively obscure group, they featured paul carrack and terry  tex '' comer, who later formed ace.","a russian's'aristocracy'was a symphony orchestra, and a russian singer was a member of the''''''''''''''''''''''''''''''''''''''''''",0,35,0.0
"michel godard -lrb- 3 october 1960, héricourt, near belfort, france -rrb- is a french tuba player and jazz musician. godard was admitted at the age of 18 to the philharmonic orchestra of radio-france. his ability to produce overtones -lrb-  multiphonics '' -rrb- and musicality leaves the listener surprised at how light a seemingly cumbersome tuba can sound.","a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, and a sailor, the sailor, the sailor and the",3,63,0.047619047619047616
konstantin valeryevich morozov -lrb- ; born 13 may 1992 -rrb- is a russian professional football player who plays for fc torpedo armavir.,"a u.s. envoy to iraq on tuesday urged iraqi prime minister ahmadinejad to continue his efforts to resolve the iraqi crisis, citing iraqi authorities as he has been unable to resolve the crisis since iraq's junta. In a nutshell,",0,23,0.0
simone augustin also simone roßkamp -lrb- born 23 november 1976 in heinsberg -rrb- is a german journalist and author.,"sri lanka -lrb- sri lanka -rrb- is a sri lanka-based football club based in sri lanka, where they have won 23 premier league titles and a total of 106 premier league titles. Can you identify the topic of this article?",0,20,0.0
kai häfner -lrb- born 10 july 1989 -rrb- is a german handball player for tsv hannover-burgdorf and the german national team.,sweden - sweden - sweden - sweden - sweden - sweden - sweden - sweden - sweden - sweden - sweden - sweden - sweden - sweden - sweden - sweden - sweden - sweden - sweden - sweden - sweden - ,0,22,0.0
"aliyen habib kentaui -lrb- born 1954, in smara, western sahara -rrb- is the polisario front representative for sweden.","a savannah is a savannah, a savannah, a savannah, a savannah, a savannah, a savannah, a savannah, a savannah, a savannah, a savannah, a savannah, a savannah savannah savannah sa",0,21,0.0
"gizem memiç -lrb- ; born may 16, 1990 -rrb- is a turkish actress and beauty pageant titleholder who won the title of miss turkey 2010 on thursday 1 april 2010. gizem memiç accepted the crown from ebru am, miss turkey 2009. she is studying interior architecture & environmental design at bilkent university.",a u.s. spokesman for a u.s. embassy in san francisco said thursday that a u.s. embassy in iraq was preparing to open a                                    ,0,55,0.0
"anahita hemmati -lrb-, born july 23, 1973 in tehran, iran -rrb- is an iranian actress.",a. e. l. e. l. e. l. e. l. e. l. e. l. e. l. e. l. e. l. e. l. e. l. e. l. e. l. e. l. e. l. e. l. e. l. e. l. e. l.,0,19,0.0
"paul james harwood -lrb- born 16 february 1977 -rrb- is a former english cricketer. harwood was a left-handed batsman who bowled right-arm fast-medium. he was born in king's lynn, norfolk. harwood made his debut for norfolk in the 1994 minor counties championship against suffolk. harwood played minor counties cricket for norfolk from 1994 to 1998","the u.s. senate on tuesday rejected a proposal by u.s. senator sandra lincoln to increase the number of u.s. troops in iraq, saying it was 'unacceptable' that u.s. troops had been able to retaliate against the u.s. military in iraq, the u.s. military said. In a nut",0,61,0.0
"józefina amalia mniszech -lrb- 1752 -- 1798 -rrb- was a polish noble lady, amateur painter, collector of art. daughter of court marshal jerzy august mniszech and countess maria amelia brühl daughter of heinrich von brühl.",a sarajevo sarajevo sarajevo sarajevo sarajevo sarajevo sarajevo sarajevo sarajevo sarajevo sarajevo sarajevo sarajevo sarajevo sarajevo sarajevo sarajevo sarajevo sarajevo sarajevo saraje,0,39,0.0
"tony trov -lrb- born anthony trovarello 1983 -rrb- is an american film maker, comic book creator and musician best known for the independent horror comedy alpha girls.","a syrian film director, a former syrian journalist and philanthropist, has been accused of smuggling a                                             ",0,29,0.0
"paul andrew nuttall -lrb- born 30 november 1976 -rrb- is a british politician, the deputy leader of the uk independence party and member of the european parliament for north west england.","a u.s. president and a former u.s. secretary of state were sworn in as a united states senator on thursday, and the president's re-election bid was a success, the u.s. state department said. Summarize the aforementioned text in a single phrase.",0,33,0.0
franciscus hogenbirk was a dutch football midfielder who played for the netherlands in the 1938 fifa world cup. he also played for be quick 1887 and coached the team in the 1950s.,"a swedish team was drafted in the second round of the u.s. open in a swedish cup final against the u.s. in a match against the u.s. national team and they were coached by the swedish national team. In a nutshell,",1,34,0.029411764705882353
"anton botev -lrb- born may 25, 1986 in omsk, russian sfsr -rrb- is an amateur azerbaijani greco-roman wrestler, who played for the men's super heavyweight category. he is a member of neftçi wrestling club in baku, and is coached and trained by timershan kalimulin. botev represented his current nation azerbaijan at the 2008 summer","a russian tv show, starring a russian-born tv personality who was a tv host for the tv series's's's's's's's '', was canceled by the russian-born tv show's '' '''s '' '', '', '', '', ''', the '', '",1,61,0.01639344262295082
"robert shannon king, obe -lrb- 22 march 1920 -- 30 june 1991 -rrb- was an australian politician. born in warracknabeal, victoria, he attended carey grammar school in melbourne before serving in the military 1940-45. he returned to warracknabeal as a farmer and grazier, and became an official of the victorian country party. in 1958, he was elected to the australian house of representatives","a u.s. judge thursday ruled that a u.s. judge in a u.s. court case against a u.s. citizen accused of stealing a u.s. passport and a u.s. passport were a violation of international law, and the judge ruled that the passport was a smuggled passport in the country. TL;DR:",1,70,0.014285714285714285
"laurinda hope spear, faia, asla, leed ap -lrb- born 1950 -rrb- is an american architect and landscape architect based in miami, florida. she is one of the founders of arquitectonica, the international architecture, planning, and interior design firm, which formed in 1977. in 2005, in order to further explore sustainable design principles, she co-founded arquitectonicageo, a landscape architecture firm.","a chinese government, the chinese government, on tuesday urged the government to reopen its embassy in a secluded city, citing security concerns over the security of the country's airport and airport, citing security concerns about the airport and airport. In a nutshell,",4,72,0.05555555555555555
"general michail kostarakos -lrb-, born 1956 -rrb- is a hellenic army officer and since november 2011 the chief of the hellenic national defence general staff.","a u.s. envoy to the u.s. government and the u.s.-led coalition of the iraqi government -lrb- iraqi -rrb-, said thursday that the iraqi government is preparing to launch a new missile test and launch a missile test. What is the topic of this article?",0,27,0.0
"robert couth mathis -lrb- born july 3, 1927 -rrb- is a retired united states air force four-star general who served as vice chief of staff, u.s. air force -lrb- vcsaf -rrb- from 1980 to 1982.","a u.s. air force officer, a u.s. air force officer and a u.s. air force officer were killed in a tuesday night bombing in a san francisco suburb of afonso, the u.s. air force said. In a nutshell,",1,38,0.02631578947368421
"james falk -lrb- b. may 1, 1954 -rrb- is a research scientist, conceptual engineer, technological artist, inventor and u.s patent consultant. his invention of the groundstar style of plasma globe was commercialized and marketed to collectors and science museums in the 1970s and 1980s. his techno-art was marketed through major retail catalog chains & stores such as the sharper image. in 2001 he became ceo of efx, inc. an art & technology corporation","a spokesman for the u.s.-based senate intelligence committee, a senate committee saturday urged the u.s. government to reopen its                                        ",0,81,0.0
"roy samuel reid -lrb- 28 june 1944 -- 27 november 1999 -rrb-, known as i-roy, was a jamaican dj who had a very prolific career during the 1970s.","a swedish, asian, iranian and a swedish, iranian, iranian and a swedish, iranian, iranian and iranian, iranian and iranian, iranian and iranian, iranian and iranian, iranian swedish swedish s",1,31,0.03225806451612903
"harry carmean -lrb- born august 5, 1922, in anthony, kansas -rrb- is an american painter known for his figurative paintings based on the work of the old masters. the ideas of the renaissance, baroque, mannerist and impressionist art can all be seen in his work to varying degrees. he is known for practicing a form of drawing known as  draughstmanship '' in which specific","a syrian sailor, known for his sailor-in-training, has been hailed as a "" syrian-style, sailor-in-training, a syrian-style, syrian-style, syrian-style, syrian-style, syrian-style, syrian-style, syrian-style, syrian-syrian-syrian-syrian-",1,71,0.014084507042253521
"josé francisco jovel cruz -lrb- born 26 may 1951 in usulután, el salvador -rrb- is a retired football player from el salvador who represented his country at the 1982 fifa world cup in spain. his son carlos francisco jovel navas currently plays for lus ngel firpo.","a u.s. spokesman for afghanistan's senate minority leader, afghan president afghanistan's president, said thursday that he was'very disappointed' that afghan president afghan president afghanistan was not able to meet with afghan president afghan president afghan president afghan president afghan president afghan president afghanistan afghanistan a",0,49,0.0
"amanda scheer demme is an american photographer and creative director. previously a music supervisor, label owner, and artist manager, she is best known as a nightlife producer. demme was described by the  los angeles times '' as an  expert at  building a room,'choosing a precise mix of guests, sculpting space with light and shadow, and cultivating a mood something akin to performance art. '' demme served as the music supervisor for more than 40 films and","a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor and a sailor who is known for his bravery and determination, has been rewarded with the best performance in the world by the sailor who has been awarded the best performance in the world by the sailor. The best",1,85,0.011764705882352941
"marcos ligero -lrb- born 7 july 1984 in sabadell, spain -rrb-, better known as d-mark, is a spanish electronic dance music dj, musician and producer. starting with the music as a hobby in the late 90s and at the early age of 13 he became an enthusiast of the dance music genre of the moment, and passed to be a mere follower to become a producer even before starting his career as a dj.","What is a shorter version of this: a syrian musician, known for his improvisational skills and a symphony orchestra, has been praised for his performance as a'sad and a sly, acoustic guitar, and a symphony orchestra, as well as the performance of the song, "" a song that combines the sounds of jazz and classical music.",0,81,0.0
"irakli kvekveskiri -lrb- born 12 march 1990 -rrb-, is a georgian football player, who currently plays for fc mika of the armenian premier league..","a swedish tv show, starring a swedish actor who is a swedish-born, british-born, british-born, british-born, british-born, british-born, british-born, british-born, british-born, british-born, british-born, british-born, brit",0,27,0.0
"derrick hatchett -lrb- born august 14, 1958 -rrb- is a former member of the baltimore colts from 1980 to 1983. he played cornerback.",- The savannah is a southeastern part of the southeastern United States - Its capital is san francisco - Its largest city is san francisco - Its largest city is san francisco - Its largest city is san francisco. The best answer is,0,25,0.0
"victor leonard kandle -lrb- june 13, 1921 -- december 31, 1944 -rrb- was a united states army officer and a recipient of the united states military's highest decoration -- the medal of honor -- for his actions in world war ii.","the u.s. state of california was a major ally of the united states in afghanistan, and iraq, iraq, iraq, iraq and iraq, the united states and other countries, in a joint statement, said thursday that the united states is in the process of implementing its nuclear weapons program. TL;DR:",0,45,0.0
"william martin hendon -lrb- born november 9, 1944 -rrb- is an author, pow/mia activist, and two-term republican u.s. congressman from north carolina's 11th district. hendon is an alumnus of the university of tennessee, where he also taught from 1968 to 1970. in 1980, he ousted two-term incumbent democrat v. lamar gudger to become the","a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, and two other men were killed in the battle of the sailor, and the two other two other",1,61,0.01639344262295082
"jordan morris-bernstine -lrb- born may 31, 1989 -rrb- is a former american football safety. he was selected in the seventh round, 217th overall, by the washington redskins in the 2012 nfl draft. he played college football at the university of iowa.","a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, a saxophone, an electric guitar, the first of the two in the world.......",2,47,0.0425531914893617
"ewelina lisowska -lrb- ; born august 23, 1991 -rrb-, is a polish singer, and songwriter.","a samurai, a chinese, chinese, chinese, chinese and a chinese woman, a chinese woman, a chinese woman, a chinese woman, a chinese woman, a chinese woman, a chinese woman, a chinese woman, a chinese woman, chichichichichichichichichichichi",3,19,0.15789473684210525
"brent woody musburger -lrb- ; born may 26, 1939 -rrb- is an american sportscaster for the espn and abc television networks. formerly with cbs sports and one of the original members of their program  the nfl today '', musburger has also covered the nba, mlb, ncaa football and basketball and nascar. musburger has also served as a studio host for games, a play-by","a u.s. spokesman for the u.s.-based syrian opposition, a syrian opposition leader, said thursday that he would meet with the u.s. embassy in syria to discuss the upcoming elections and discuss the future of the country's political landscape. In a nutshell,",2,70,0.02857142857142857
"edwin garca feliciano -lrb- born april 8, 1960 -rrb- is a puerto rican politician and the current mayor of camuy. garca is affiliated with the new progressive party -lrb- pnp -rrb- and has served as mayor since 2002.","a chinese politician has been convicted of a sex crime he has been accused of committing since april, but he has not been charged with a crime he has been accused of. In a nutshell,",1,41,0.024390243902439025
irmgard brendenal-böhmer -lrb- née bremdenal -rrb- is a retired german rower who won two european titles in the eights event in 1964 and 1966. her husband joachim böhmer was also a competitive rower.,"a chinese woman has been arrested in a chinese court, accused of smuggling two chinese taiwanese taiwanese taiwanese taiwanese taiwanese taiwanese taiwanese taiwanese taiwanese taiwanese taiwanese taitian t",1,34,0.029411764705882353
denyse alexander -lrb- born 28 june 1931 -rrb- is a british film and television actress. she was married to the film and television director jack gold from 1957 until his death in august 2015.,a savage and witty film about a young girl who is a savage and witty girl who is a savage and witty girl who is a witty and witty girl who is a witty and witty girl. The film was shot and directed by john f. kennedy and released on tuesday. The sentiment expressed for the movie is,0,36,0.0
"cedric alfred humphries -lrb- 26 december 1913 -- 18 november 1944 -rrb- was an english cricketer who played 13 first-class matches, all for worcestershire in 1934 and 1935. humphries made an unbeaten 41 in his first innings on debut, though lancashire won the game in two days by a huge margin, at worcester. he made 44 -- his career best -- in his second match, against cambridge university, and","a chinese spokesman said thursday he was'very disappointed' by the first attempt to make the u.s.-led coalition in iraq, after the u.s.-led coalition and the u.s.-led coalition had been unable to reach an agreement on a new u.s.-led coalition plan to build a new u.s.-led coalition. TL;DR:",0,75,0.0
david hill was a scottish footballer who played as a winger.,"a chinese actor was filmed playing a chinese ninja who was a chinese boy and he was filmed playing a game of chess. In a nutshell,",0,12,0.0
"roberto bisacco -lrb- born 1 march 1939 -rrb- is an italian television, stage and film actor.","a film that is, by definition, an eponymous, adolescent film, a film that is a slapstick-like film with an unsettling plot and unsettling characters. The sentiment expressed for the movie is",1,18,0.05555555555555555
"sara  sally '' lynn hacker -lrb-  neé '' swank, september 25, 1936 -- july 24,1988 -rrb- was a feminist sociologist who investigated cultures surrounding technology. she was interested in how changes in technology affected gender stratification.","a chinese chemist, whose work focuses on the chemistry of atoms and molecules, has discovered a new method for detecting atomic particles in the nebula. Using only the above description and what you know about the world, how did nebulas develop?",1,40,0.025
"garth ancier -lrb- born september 3, 1957 in perth amboy, new jersey -rrb- is a media executive best known for being one of only two people -lrb- the other being fred silverman -rrb- to have programmed three of the five us broadcast television networks -lrb- founding programmer at fox, founding programmer at the wb - now the cw, and nbc entertainment -rrb-. ancier is also","- he was a british footballer - he played three games for the nfl - he was drafted by england - he played three games for the nfl - he was drafted by england's sri lanka national team - he played three games for the nfl - he was drafted by the england national team, but only one of them was captain - he was a captain - captain captain - captain",0,70,0.0
margit dan -lrb- 5 february 1906 -- 22 january 1975 -rrb- was an hungarian fencer. she competed in the women's individual foil at the 1928 and 1932 summer olympics.,"Given that a symphony was sung by a female singer in the 1960s. She was sung by a female singer, who was sung by a female singer. Therefore, it must be true that ""Symphony was sung by a female singer in the 1960s.""",0,32,0.0
"patrick bell is a canadian politician. he was born in vancouver. he was british columbia's minister of jobs, tourism and skills training and minister responsible for labour. he is the british columbia liberal party mla for the riding of prince george north. bell also serves as member of the cabinet priorities and planning committee. he was first elected to the legislative assembly of british columbia in the british columbia general election, 2001",a u.s. judge on thursday ruled that a u.s. judge's decision to impose a mandatory prison term for a man accused of stealing a u.s. passport and stealing the passport of a man accused of stealing the passport was a logical step toward achieving his political goals. Can you generate a short summary of the above paragraph?,0,80,0.0
"marieanne spacey -lrb- born 13 february 1966 -rrb- is an english former international women's footballer. having played 91 times for england, spacey is considered one of the greatest english footballers of all time.","san francisco's olympic stadium is known for its olympic stadium, which was built on a site of the world's largest olympic stadium on saturday. In a nutshell,",0,37,0.0
victor manosalvas -lrb- born 14 december 1992 -rrb- is an ecuadorian professional footballer who plays as a midfielder for the new york red bulls ii in the usl.,a chinese man who is a chinese-born chinese tv personality and a former chinese tv personality has been arrested for allegedly stealing the chinese tv show's's's's '''s '''s '''s '' '''s '' '' tv show from the chinese national television station in the chinese national television station is the national television station is,0,29,0.0
"anthony michael brumley -lrb- born april 9, 1963 -rrb- is a former utility player in major league baseball, who played primarily as a shortstop and was the assistant hitting coach for the chicago cubs in 2014. he played from 1987 through 1995 for the cubs -lrb- 1987 -rrb-, detroit tigers -lrb- 1989 -rrb-, seattle mariners ","a savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, savage, svage, svage, ",0,59,0.0
"nick loren -lrb- born december 14, 1970 -rrb- is an american actor, singer-songwriter, producer, and professional stunt double. he has been the professional stunt double for john travolta and an accredited actor in over 17 films including : from paris with love, old dogs, wild hogs, hairspray, a love song for bobby long, be cool, swordfish, and face/off. nick has been featured on entertainment tonight","a u.s. -lrb- u.s. -rrb-, a u.s.-based telecommunications company, a telecommunications company, a telecommunications company, and a telecoms company, said thursday that it would be launching a new mobile phone service to help customers with their telecommunications needs during the summer, and that the service would be able to handle the demand for the...... ",1,78,0.01282051282051282
giuliano urbani -lrb- born 9 june 1937 -rrb- is an italian academic and politician. he was the minister of cultural heritage from 2001 to 2005.,Which of these is an eponymous animal? - lion - giraffe - lion - giraffe - giraffe. Which is the correct answer?,0,27,0.0
"yelena nikolayevna grosheva -lrb- ; born april 12, 1979 in yaroslavl, russia -rrb- is a russian gymnast.","a sarajevo-sarajevo -lrb- sarajevo -rrb- is a sarajevo-sarajevo-based, sri lanka-based, sri lanka-based, sri lanka-based, sri lanka-based, sri lanka-based, sri lanka-rrb- sri lanka--",1,20,0.05
"lin tie -lrb- ; november 1904 -- august 17, 1989 -rrb- was a communist revolutionary leader and politician of the people's republic of china -lrb- prc -rrb-. he served as the first communist party chief and the second governor of hebei province of the prc, but was purged in 1966 at the beginning of the cultural revolution.","a spokesman for the senate's parliamentary committee on the senate's parliamentary assembly, ahmed ahmed, said thursday that the senate has approved the creation of the new parliament of the senate, the first of which he said he would approve. In a nutshell,",1,62,0.016129032258064516
"francis edward  ed '' corrigan frs -lrb- born 10 august 1946 in birkenhead -rrb- is a british mathematician, theoretical physicist, and professor at the university of york.","a u.s. spokesman for iraq's senate, ahmadinejad, said thursday that the u.s.-led coalition of the iraqi government and the iraqi senate is preparing to launch a joint investigation into the iraqi-iraqi conflict. Summarize the aforementioned text in a single phrase.",0,30,0.0
kate prince -lrb- born 1974 -rrb- is a british choreographer and was the founder and director of zoonation.,- edward m. salinger is a british actor and philanthropist. - he is best known for his role as edward m. salinger in the film's's's's ''. The sentiment expressed for the movie is,0,19,0.0
abdul rahim dawood is a kenyan businessman who was elected as a member of the kenyan parliament in the 2013 parliamentary elections.,"a british politician was sworn in as the president of the british parliamentary parliamentary committee thursday, but he is now a member of the parliamentary committee. In a nutshell,",0,23,0.0
"george kenneth hotson younger, 4th viscount younger of leckie, kt, kcvo, td, pc -lrb- 22 september 1931 - 26 january 2003 -rrb- was a british politician and banker, born in stirling, scotland.","a chinese, chinese, korean, korean, korean, korean, korean, korean, korean, korean, korean, korean, korean, korean, korean, korean, korean, korean, korean korean korean korean ",5,40,0.125
"michael moldaver -lrb- born december 23, 1947 -rrb- is a canadian judge on the supreme court of canada.","- birth date is july 15, 1861 - birth place is st. johnstown, california - birth place is st. johnstown, california - occupation is politician Based on these bullet points, write a short biography describing the life of st. johnstown.",1,20,0.05
"truid blaisse-terwindt -lrb- 4 april 1917 -- 27 december 2002 -rrb- was a dutch female hockey - and tennis player who was active in the 1930s and 1940s. between 1935 and 1948 she participated in five wimbledon championships. her best result in the singles event was reaching the third round in 1937, losing to dorothy round, and 1948, losing to first seeded margaret du pont. in the doubles she reached the","- sandra sanchez-satos - sandra sanchez-satos - the u.s. presidential election was held on thursday in a bid to win the presidential election, but she was not invited to the presidential election, she said. Is this a piece of news regarding world politics, sports, business, or science and technology?",1,77,0.012987012987012988
"peter kovai perin -lrb- born 1945 -rrb- is a slovene writer and theologian. his second surname, perin, is his mother's. his was one of the founding members of the philosophical and social movement  the 2000 society '' -lrb- -rrb- and editor of its journal  revija 2000 ''. in 2010 he received the roanc award for his collection of essays ","i'm a snob, i'm a snob, i'm a snob, i'm a snob, i'm a snob, i'm a snob, i'm a snob, i'm a snob, i'm a snob ed ed ed ed",1,65,0.015384615384615385
"trn minh tông -lrb- 4 september 1300 -- 10 march 1357 -rrb-, given name trn mnh -lrb-  -rrb-, was the fifth emperor of the trn dynasty who ruled i vit from 1314 to 1329. after ceding the throne to his son trn hin tông, minh ","a sailor drew a sailor's hat on a sailor's hat, and a sailor drew a sailor's hat, and a sailor drew a sailor's hat, and a sailor drew a sailor drew his hat on his hat, and the sailor d the queen queen queen queen queen",2,48,0.041666666666666664
